,Imie,Rozszerzenie,Nazwa_pliku,Data_utworzenia,Data_ostatniej_modefikacji,Liczba_linii,Liczba_wierszy,Liczba_znaków,<=,>=,<,>,==,private,public,protected,abstract,final,static,default,void,byte,short,int,long,float,double,boolean,char,String,class,enum,interface,annotation,extends,new,if,else,return,throw,throws,import,catch,package,liczba_znakow_w_komantarzu_w_linii,liczba_komentarzy_w_linii,liczba_znakow_w_komentarzu_w_bloku,liczba_komentarzy_w_bloku,liczba_cudzyslowow_apostrofowych,liczba_cudzyslowow_pojedynczych,Najdluzszy_wyraz,Brak odstepu,Liczba linijek odstepu,2 linijki odstepu,1 linijki odstepu,3 linijki odstepu,5 linijki odstepu,4 linijki odstepu,7 linijki odstepu,6 linijki odstepu,10 linijki odstepu
113,Malgosia,java,Statek.java,2023-04-03,2023-04-03,97,221,2341,0,0,0,0,1,6,16,2,2,0,3,0,7,2,0,13,0,0,0,0,0,3,1,0,0,0,0,2,1,0,7,0,0,1,0,1,0,0,0,0,6,0,unikalnyNumerDlaDanegoTypuOkretu,2164,97.0,16.0,65.0,,,,,,
114,Malgosia,java,Gotowanie.java,2023-04-01,2023-04-01,6,11,118,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,interface,108,6.0,1.0,4.0,,,,,,
115,Malgosia,java,Konsument.java,2023-04-01,2023-04-01,15,32,276,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,implements,247,15.0,,15.0,,,,,,
116,Malgosia,java,Konsumpcja.java,2023-04-01,2023-04-01,5,9,105,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Konsumpcja,97,5.0,1.0,3.0,,,,,,
117,Malgosia,java,Las.java,2023-04-01,2023-04-01,95,252,1794,2,0,0,0,8,4,6,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,1,0,0,0,0,6,11,1,3,0,0,1,0,1,64,2,0,0,2,0,pustaKolumna,1609,95.0,4.0,87.0,,,,,,
118,Malgosia,java,Main.java,2023-04-01,2023-04-01,17,34,289,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,54,2,0,0,0,0,konsumpcja,258,17.0,2.0,13.0,,,,,,
119,Malgosia,java,Muchomor.java,2023-04-01,2023-04-01,55,139,1087,0,0,0,0,2,3,11,0,1,0,0,0,4,1,0,3,0,0,0,0,0,2,1,0,0,0,0,1,2,2,4,0,0,1,0,1,0,0,0,0,8,0,implements,982,55.0,4.0,47.0,,,,,,
120,Malgosia,java,MuchomorCesarski.java,2023-04-01,2023-04-01,16,24,265,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,MuchomorCesarski,237,16.0,3.0,10.0,,,,,,
121,Malgosia,java,MuchomorKolczastoglowy.java,2023-04-01,2023-04-01,8,16,200,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,28,1,0,0,0,0,MuchomorKolczastoglowy,186,8.0,1.0,6.0,,,,,,
122,Malgosia,java,MuchomorSromotnikowy.java,2023-04-01,2023-04-01,10,22,265,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,MuchomorSromotnikowy,247,10.0,1.0,8.0,,,,,,
123,Malgosia,java,MuchomorSzarawy.java,2023-04-01,2023-04-01,33,65,589,0,0,0,0,0,1,6,0,0,1,2,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0,2,0,MuchomorSzarawy,526,33.0,2.0,29.0,,,,,,
124,Malgosia,java,MuchomoryNietoksyczne.java,2023-04-01,2023-04-01,18,25,283,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,MuchomoryNietoksyczne,252,18.0,2.0,11.0,1.0,,,,,
125,Malgosia,java,MuchomoryToksyczne.java,2023-04-01,2023-04-01,20,38,346,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,MuchomoryToksyczne,308,20.0,1.0,18.0,,,,,,
126,Malgosia,java,Toksyny.java,2023-04-01,2023-04-01,5,11,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,115,5.0,1.0,3.0,,,,,,
127,Malgosia,java,Twardosc.java,2023-04-01,2023-04-01,5,10,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Twardosc,98,5.0,1.0,3.0,,,,,,
128,Malgosia,java,Cesarski.java,2023-04-01,2023-04-01,8,16,192,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cesarski,178,8.0,1.0,6.0,,,,,,
129,Malgosia,java,Gotowanie.java,2023-04-01,2023-04-01,6,11,112,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,interface,102,6.0,1.0,4.0,,,,,,
130,Malgosia,java,JedzenieGrzybow.java,2023-04-01,2023-04-01,6,12,136,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,JedzenieGrzybow,126,6.0,1.0,4.0,,,,,,
131,Malgosia,java,Kolczastoglowy.java,2023-04-01,2023-04-01,8,16,183,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Kolczastoglowy,169,8.0,1.0,6.0,,,,,,
132,Malgosia,java,Konsument.java,2023-04-01,2023-04-01,23,35,329,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,implements,287,23.0,3.0,17.0,,,,,,
133,Malgosia,java,Las.java,2023-04-01,2023-04-01,82,231,1767,2,0,0,0,7,4,5,0,0,0,0,0,2,0,0,8,0,0,1,2,0,0,1,0,0,0,0,6,12,3,3,0,0,1,0,1,13,1,0,0,2,0,kolumnawolna,1608,82.0,4.0,74.0,,,,,,
134,Malgosia,java,Main.java,2023-04-01,2023-04-01,11,26,218,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Konsument,198,11.0,1.0,9.0,,,,,,
135,Malgosia,java,Muchomor.java,2023-04-01,2023-04-01,55,131,1170,0,0,0,0,3,3,10,0,1,0,0,0,4,1,0,3,0,0,0,0,0,1,1,0,0,0,0,1,3,2,4,0,0,1,0,1,0,0,0,0,8,0,wybranieTwardosci,1069,55.0,8.0,39.0,,,,,,
136,Malgosia,java,NietoksycznyMuchomor.java,2023-04-01,2023-04-01,15,23,251,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NietoksycznyMuchomor,224,15.0,2.0,11.0,,,,,,
137,Malgosia,java,Sromotnikowy.java,2023-04-01,2023-04-01,10,21,258,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Sromotnikowy,240,10.0,1.0,8.0,,,,,,
138,Malgosia,java,Szarawy.java,2023-04-01,2023-04-01,28,58,532,0,0,0,0,1,1,5,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,3,0,0,0,0,1,0,0,0,0,2,0,package,478,28.0,1.0,26.0,,,,,,
139,Malgosia,java,Toksycznosc.java,2023-04-01,2023-04-01,5,11,122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Toksycznosc,114,5.0,1.0,3.0,,,,,,
140,Malgosia,java,ToksycznyMuchomor.java,2023-04-01,2023-04-01,14,24,240,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ToksycznyMuchomor,214,14.0,1.0,12.0,,,,,,
141,Malgosia,java,Twardosc.java,2023-04-01,2023-04-01,5,10,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Twardosc,92,5.0,1.0,3.0,,,,,,
142,Malgosia,java,Adit.java,2023-04-03,2023-04-03,74,221,1793,0,0,0,0,2,6,3,1,0,0,0,0,2,0,0,9,0,0,1,0,0,2,1,0,0,0,0,7,5,2,1,0,0,1,0,1,0,0,0,0,12,0,protected,1648,74.0,2.0,70.0,,,,,,
143,Malgosia,java,Chalkolit.java,2023-04-03,2023-04-03,15,21,234,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Chalkolit,207,15.0,2.0,11.0,,,,,,
144,Malgosia,java,Forma.java,2023-04-03,2023-04-03,11,20,182,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,162,11.0,1.0,9.0,,,,,,
145,Malgosia,java,Gornik.java,2023-04-03,2023-04-03,24,72,578,0,0,0,0,2,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,protected,532,24.0,1.0,22.0,,,,,,
146,Malgosia,java,Main.java,2023-04-03,2023-04-03,12,24,235,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,213,12.0,1.0,10.0,,,,,,
147,Malgosia,java,MineryObjectEvaluator.java,2023-04-03,2023-04-03,9,15,156,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,MineryObjectEvaluator,141,9.0,2.0,5.0,,,,,,
148,Malgosia,java,ObiektyKopalne.java,2023-04-03,2023-04-03,19,31,388,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ObiektyKopalne,354,19.0,3.0,13.0,,,,,,
149,Malgosia,java,ObiektyRadioaktywne.java,2023-04-03,2023-04-03,24,44,482,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,ObiektyRadioaktywne,440,24.0,5.0,14.0,,,,,,
150,Malgosia,java,Skala.java,2023-04-03,2023-04-03,9,20,201,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,wartoscSkaly,185,9.0,1.0,7.0,,,,,,
151,Malgosia,java,Uraninit.java,2023-04-03,2023-04-03,27,52,498,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,losowanie,449,27.0,4.0,19.0,,,,,,
152,Malgosia,java,Dzdzownica.java,2023-04-02,2023-04-02,14,25,246,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,Dzdzownica,220,14.0,1.0,12.0,,,,,,
153,Malgosia,java,GatunkiKretow.java,2023-04-02,2023-04-02,5,10,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GatunkiKretow,97,5.0,1.0,3.0,,,,,,
154,Malgosia,java,Gleba.java,2023-04-02,2023-04-02,28,51,449,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,0,2,0,losowanie,398,28.0,4.0,20.0,,,,,,
155,Malgosia,java,Kret.java,2023-04-02,2023-04-02,57,132,1270,0,0,0,0,3,3,8,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,3,2,3,0,0,1,0,1,0,0,0,0,6,0,GatunkiKretow,1165,57.0,8.0,41.0,,,,,,
156,Malgosia,java,Larwa.java,2023-04-02,2023-04-02,14,25,251,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,package,225,14.0,1.0,12.0,,,,,,
157,Malgosia,java,Main.java,2023-04-02,2023-04-02,14,32,335,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,58,1,0,0,0,0,Srodowisko,309,14.0,1.0,12.0,,,,,,
158,Malgosia,java,MoleMotion.java,2023-04-02,2023-04-02,6,11,117,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MoleMotion,107,6.0,1.0,4.0,,,,,,
159,Malgosia,java,ObiektyZiemne.java,2023-04-02,2023-04-02,17,32,341,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ObiektyZiemne,311,17.0,3.0,11.0,,,,,,
160,Malgosia,java,Organizmy.java,2023-04-02,2023-04-02,20,40,346,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Organizmy,310,20.0,3.0,14.0,,,,,,
161,Malgosia,java,Srodowisko.java,2023-04-02,2023-04-02,99,274,2253,0,0,0,0,3,8,5,0,0,2,2,0,2,0,0,16,0,0,0,0,0,2,1,0,0,0,0,7,4,0,2,0,0,1,0,1,0,0,0,0,6,0,wartoscOdzywczaDzdzownicy,2058,99.0,2.0,95.0,,,,,,
162,Malgosia,java,Czestotliwosc.java,2023-03-30,2023-03-30,13,28,234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,Czestotliwosc,210,13.0,1.0,11.0,,,,,,
163,Malgosia,java,Kolor.java,2023-03-30,2023-03-30,6,9,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,78,6.0,1.0,4.0,,,,,,
164,Malgosia,java,Main.java,2023-03-30,2023-03-30,22,37,400,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,358,22.0,1.0,20.0,,,,,,
165,Malgosia,java,Matryca.java,2023-03-30,2023-03-30,7,10,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,73,7.0,1.0,5.0,,,,,,
166,Malgosia,java,Obrazowanie.java,2023-03-30,2023-03-30,6,11,114,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Obrazowanie,104,6.0,1.0,4.0,,,,,,
167,Malgosia,java,Odbieranie.java,2023-03-30,2023-03-30,5,9,112,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Odbieranie,104,5.0,1.0,3.0,,,,,,
168,Malgosia,java,OdbieranieRozszerzone.java,2023-03-30,2023-03-30,5,11,135,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,OdbieranieRozszerzone,127,5.0,1.0,3.0,,,,,,
169,Malgosia,java,Radio.java,2023-03-30,2023-03-30,46,90,920,0,0,0,0,1,0,8,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,8,0,UrzadzenieRTV,830,46.0,1.0,44.0,,,,,,
170,Malgosia,java,Sygnal.java,2023-03-30,2023-03-30,6,9,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,75,6.0,1.0,4.0,,,,,,
171,Malgosia,java,Telewizor.java,2023-03-30,2023-03-30,80,214,1927,0,0,0,0,1,0,12,0,1,0,0,0,8,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,3,0,2,0,0,1,0,1,0,0,0,0,30,0,odbieranyKanal,1771,80.0,1.0,75.0,1.0,,,,,
172,Malgosia,java,TelewizorCRT.java,2023-03-30,2023-03-30,21,77,601,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,wyprodukowany,562,21.0,2.0,17.0,,,,,,
173,Malgosia,java,TelewizorPlaski.java,2023-03-30,2023-03-30,23,77,631,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,TelewizorPlaski,589,23.0,1.0,18.0,1.0,,,,,
174,Malgosia,java,Udzwiekowienie.java,2023-03-30,2023-03-30,6,11,119,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Udzwiekowienie,109,6.0,1.0,4.0,,,,,,
175,Malgosia,java,UrzadzenieRTV.java,2023-03-30,2023-03-30,71,179,1349,1,0,0,0,2,4,6,0,1,1,3,0,4,1,0,4,0,0,0,1,0,3,1,0,0,0,0,4,3,0,1,0,0,2,0,1,0,0,0,0,6,4,UrzadzenieRTV,1211,71.0,3.0,65.0,,,,,,
176,Malgosia,java,Kuter.java,2023-04-03,2023-04-03,11,18,164,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,146,11.0,3.0,5.0,,,,,,
177,Malgosia,java,ObiektyMorskie.java,2023-04-03,2023-04-03,5,8,84,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ObiektyMorskie,77,5.0,2.0,1.0,,,,,,
178,Malgosia,java,RekinOstronosy.java,2023-04-03,2023-04-03,9,15,153,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,RekinOstronosy,139,9.0,1.0,4.0,1.0,,,,,
179,Malgosia,java,RekinPolarny.java,2023-04-03,2023-04-03,14,40,310,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,RekinPolarny,285,14.0,2.0,10.0,,,,,,
180,Malgosia,java,Ryba.java,2023-04-03,2023-04-03,20,39,290,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,abstract,255,20.0,4.0,12.0,,,,,,
181,Malgosia,java,Statek.java,2023-04-03,2023-04-03,40,90,848,0,0,0,0,0,7,4,0,1,0,1,0,1,1,0,3,4,0,0,0,0,1,1,0,0,0,1,2,0,0,2,0,0,1,0,1,0,0,0,0,2,0,obecnyNumer,775,40.0,4.0,29.0,1.0,,,,,
182,Malgosia,java,Symulatro.java,2023-04-03,2023-04-03,59,172,1725,0,0,0,0,1,1,3,6,0,0,0,0,1,0,0,10,0,0,0,1,0,0,1,0,0,0,0,7,4,3,0,0,0,1,0,1,0,0,0,0,0,0,liczbaRekinowOstronosow,1610,59.0,2.0,55.0,,,,,,
183,Malgosia,java,Trwaler.java,2023-04-03,2023-04-03,11,21,196,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,177,11.0,2.0,7.0,,,,,,
184,Malgosia,java,Bike.java,2023-03-29,2023-03-30,54,138,1197,1,0,0,0,0,4,7,0,0,0,2,0,0,0,0,3,0,0,4,3,0,2,1,0,0,0,1,1,2,0,5,0,0,0,0,1,0,0,0,0,4,0,Promotion,1093,54.0,1.0,49.0,1.0,,,,,
185,Malgosia,java,Item.java,2023-03-29,2023-03-29,46,112,973,0,0,0,0,0,3,7,0,1,0,0,0,0,1,0,4,0,0,3,2,0,0,1,0,0,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0,2,0,implements,883,46.0,1.0,44.0,,,,,,
186,Malgosia,java,Main.java,2023-03-29,2023-03-29,72,231,2315,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,44,0,package,2174,72.0,2.0,68.0,,,,,,
187,Malgosia,java,package-info.java,2023-03-29,2023-03-29,1,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,47,,,,,,,,,
188,Malgosia,java,Promotion.java,2023-03-29,2023-03-29,34,97,836,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,6,0,0,0,0,1,49,1,0,0,8,0,amountOfProducts,771,34.0,2.0,30.0,,,,,,
189,Malgosia,java,Sellable.java,2023-03-29,2023-03-29,5,10,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,interface,98,5.0,1.0,3.0,,,,,,
190,Malgosia,java,Skateboard.java,2023-03-29,2023-03-29,35,75,669,0,0,0,0,0,3,6,1,0,0,2,0,0,0,0,3,0,0,4,2,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,Skateboard,601,35.0,1.0,33.0,,,,,,
191,Malgosia,java,Administrator.java,2023-03-27,2023-03-27,24,43,382,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,Administrator,336,24.0,1.0,22.0,,,,,,
192,Malgosia,java,package-info.java,2023-03-27,2023-03-27,1,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,52,,,,,,,,,
193,Malgosia,java,PayrollDay.java,2023-03-27,2023-03-27,22,50,477,0,0,0,0,0,3,1,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,workingHours,436,22.0,2.0,18.0,,,,,,
194,Malgosia,java,Planet.java,2023-03-27,2023-03-27,55,148,1272,0,0,0,0,0,4,6,0,0,4,2,0,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,innerPlanets,1166,55.0,3.0,49.0,,,,,,
195,Malgosia,java,TabliczkaMnozenia.java,2023-03-27,2023-03-27,55,178,1229,1,1,0,0,4,0,3,3,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,12,0,TabliczkaMnozenia,1121,55.0,1.0,53.0,,,,,,
196,Malgosia,java,Users.java,2023-03-27,2023-03-27,64,129,1166,0,0,0,0,0,0,6,0,0,0,1,0,6,0,0,1,0,0,0,3,0,3,1,0,0,0,0,2,2,0,4,0,0,0,0,1,0,0,0,0,14,0,Administrator,1040,64.0,1.0,62.0,,,,,,
197,Malgosia,java,module-info.java,2023-02-27,2023-02-27,9,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,module,54,8.0,,8.0,,,,,,
198,Malgosia,java,Friends.java,2023-03-06,2023-03-06,26,67,470,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,0,package,421,26.0,2.0,22.0,,,,,,
199,Malgosia,java,Main.java,2023-02-27,2023-03-06,9,14,118,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,package,102,9.0,1.0,7.0,,,,,,
200,Malgosia,java,Osoba.java,2023-03-04,2023-03-04,36,83,772,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2,2,1,0,0,0,1,0,1,0,0,0,0,18,0,package,704,35.0,2.0,31.0,,,,,,
201,Malgosia,java,rectangle.java,2023-03-04,2023-03-04,59,186,1533,1,0,0,0,5,0,2,0,0,0,1,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,5,3,2,0,0,0,1,0,1,0,0,0,0,10,0,listOfInteger,1416,59.0,,59.0,,,,,,
202,Malgosia,java,TheOffice.java,2023-03-04,2023-03-08,25,58,505,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,TheOffice,459,25.0,3.0,19.0,,,,,,
